Submission Date,D-1. Cinsiyetiniz Nedir?,D-2. Yaşınız nedir?,D-3. Hangi üniversitede okuyorsunuz?,D-4. Kümülatif ortalamanız nedir?,D-5. Okuduğunuz bölüm hangi fakülteye bağlıdır?,D-6. Kaçıncı sınıfsınız?,D-7. Eğitiminiz esnasında geçiminizi sağlayan kişi(ler) kimdir?                           (Birden fazla seçenek seçebilirsiniz.),D-8. Eğitiminiz esnasında geçiminize en çok katkı sağlayan kişinin meslek grubu nedir?,D-9. Hangi şehirde yaşıyorsunuz?,D-10. Herhangi bir yerde kısmi zamanlı ya da tam zamanlı çalışıyor musunuz?,D-11. Aylık toplam geliriniz kaç ₺'dir?,B-1. Eğitiminizi gördüğünüz sırada nerede yaşıyorsunuz?,B-2. Yaşadığınız yerde kaç kişi kalıyorsunuz?,B-3. Aylık barınma masrafınız kaç ₺'dir?,G-1. Burs ve kredi durumunuz nedir?,G-1.2. Bursunuzu nereden alıyorsunuz? (Birden fazla seçenek seçebiilirsiniz.),"Y-1. Aylık beslenme ihtiyacınızı nasıl karşıladığınızı derecelendiriniz.                        (1: Hiçbir zaman, 5: Her zaman) >> Okul yemekhanesini kullanıyorum","Y-1. Aylık beslenme ihtiyacınızı nasıl karşıladığınızı derecelendiriniz.                        (1: Hiçbir zaman, 5: Her zaman) >> Dışardan yiyorum","Y-1. Aylık beslenme ihtiyacınızı nasıl karşıladığınızı derecelendiriniz.                        (1: Hiçbir zaman, 5: Her zaman) >> Kendi yemeğimi hazırlıyorum","Y-1. Aylık beslenme ihtiyacınızı nasıl karşıladığınızı derecelendiriniz.                        (1: Hiçbir zaman, 5: Her zaman) >> Aile/Akraba evinde yiyorum","Y-1. Aylık beslenme ihtiyacınızı nasıl karşıladığınızı derecelendiriniz.                        (1: Hiçbir zaman, 5: Her zaman) >> Ücretsiz yemek olan yerlerde yiyorum","Y-2. Hangi besin ağırlıklı beslendiğinizi derecelendiriniz.                                            (1: Hiçbir zaman, 5: Her zaman) >> Et/Balık","Y-2. Hangi besin ağırlıklı beslendiğinizi derecelendiriniz.                                            (1: Hiçbir zaman, 5: Her zaman) >> Makarna/Hamur işi","Y-2. Hangi besin ağırlıklı beslendiğinizi derecelendiriniz.                                            (1: Hiçbir zaman, 5: Her zaman) >> Fast Food","Y-2. Hangi besin ağırlıklı beslendiğinizi derecelendiriniz.                                            (1: Hiçbir zaman, 5: Her zaman) >> Tahıl","Y-2. Hangi besin ağırlıklı beslendiğinizi derecelendiriniz.                                            (1: Hiçbir zaman, 5: Her zaman) >> Süt ve süt ürünleri","Y-2. Hangi besin ağırlıklı beslendiğinizi derecelendiriniz.                                            (1: Hiçbir zaman, 5: Her zaman) >> Sebze","Y-2. Hangi besin ağırlıklı beslendiğinizi derecelendiriniz.                                            (1: Hiçbir zaman, 5: Her zaman) >> Meyve","Y-3. Yeme düzeninizle ilgili soruları derecelendiriniz                                                    (1: Hiçbir zaman, 5: Her zaman) >> Yeterli miktarda besleniyorum","Y-3. Yeme düzeninizle ilgili soruları derecelendiriniz                                                    (1: Hiçbir zaman, 5: Her zaman) >> Yediğim yemekleri kaliteli buluyorum","Y-3. Yeme düzeninizle ilgili soruları derecelendiriniz                                                    (1: Hiçbir zaman, 5: Her zaman) >> Yeterli miktarda protein alıyorum","Y-3. Yeme düzeninizle ilgili soruları derecelendiriniz                                                    (1: Hiçbir zaman, 5: Her zaman) >> Yeterli miktarda vitamin alıyorum","Y-3. Yeme düzeninizle ilgili soruları derecelendiriniz                                                    (1: Hiçbir zaman, 5: Her zaman) >> Sağlıklı olan yerine ucuz olanı tercih ediyorum",Y-4. Aylık ortalama yemek masrafınız kaç ₺'dir?,U-1. Ulaşımınızı nasıl sağlıyorsunuz? (Birden fazla seçenek seçebilirsiniz.),U-2. Aylık ortalama ulaşım masrafınız kaç ₺'dir?,A-1. Sigara kullanıyor musunuz?,A-1.1 Aylık sigara masrafınız kaç ₺'dir ?,A-2. Alkol kullanıyor musunuz?,A-2.1 Aylık alkol masrafınız kaç ₺'dir ?,E-1. Derslerinizle ilgili almanız gereken kitapları en çok hangi şekilde temin ediyorsunuz? (Birden fazla seçenek seçebilirsiniz.),"S-1. Herhangi bir spor (yürüyüş, koşu, fitness, yoga vb.) yapıyor musunuz?",S-1.1. Sporunuzu nerede yapıyorsunuz? (Birden fazla seçenek seçebilirsiniz.),S-1.2 Aylık ortalama spor masrafınız kaç ₺'dir ?,K-1. Herhangi bir kültürel etkinliğe katılır mısınız?,K-1.1 Hangi tür kültürel etkinliklere katılırsınız?                                                      (Birden fazla seçenek seçebilirsiniz.),K-1.2 Ayda ortalama kaç kere kültürel etkinliklere katılırsınız?,K-1.3 Aylık ortalama kültürel etkinlik masrafınız kaç ₺'dir ?,K-2. Dizi/Film/Müzik için hangilerini tercih ediyorsunuz?                                    (Birden fazla seçenek seçebilirsiniz.),K-2.1 Ücretli siteler için yaptığınız aylık ortalama ödeme tutarı kaç ₺'dir ?,G-1. Aylık ortalama giyim alışverişi masrafınız kaç ₺'dir ?,"G-2. Giyim alışverişi yaparken kullandığınız yerleri ve yöntemleri derecelendiriniz. (1: Hiçbir zaman,5: Her zaman) >> Online alışveriş siteleri","G-2. Giyim alışverişi yaparken kullandığınız yerleri ve yöntemleri derecelendiriniz. (1: Hiçbir zaman,5: Her zaman) >> Alışveriş Merkezleri","G-2. Giyim alışverişi yaparken kullandığınız yerleri ve yöntemleri derecelendiriniz. (1: Hiçbir zaman,5: Her zaman) >> Pazarlar","G-2. Giyim alışverişi yaparken kullandığınız yerleri ve yöntemleri derecelendiriniz. (1: Hiçbir zaman,5: Her zaman) >> 2.el mağazalar","G-2. Giyim alışverişi yaparken kullandığınız yerleri ve yöntemleri derecelendiriniz. (1: Hiçbir zaman,5: Her zaman) >> Yerel mağazalar (butik vs.)","G-2. Giyim alışverişi yaparken kullandığınız yerleri ve yöntemleri derecelendiriniz. (1: Hiçbir zaman,5: Her zaman) >> Alışveriş yaparken pazarlık yapıyorum","G-2. Giyim alışverişi yaparken kullandığınız yerleri ve yöntemleri derecelendiriniz. (1: Hiçbir zaman,5: Her zaman) >> Kazandığım kuponlar ve indirimlerin alışveriş yapmama etkisi vardır",F-1. Kredi kartı kullanıyor musunuz?,F-1.1. Kaç adet kredi kartınız var?,F-1.2 Aylık ortalama kredi kartı masrafınız kaç ₺'dir ?,F-1.3. Kredi kartı borcunuzu her ay düzenli ödeyebiliyor musunuz?,F-2. Ekonomik durumunuzdan dolayı okulu bırakmayı düşündünüz mü?,F-2.1. Okulu bırakmayı düşündüyseniz ne sıklıkta düşündünüz?,"F-3. Gelir durumunuzun aşağıdaki göstergeler üzerinde etkisini derecelendiriniz.               (1: Hiçbir zaman,5: Her zaman) >> Yediğiniz yemeklerin türü","F-3. Gelir durumunuzun aşağıdaki göstergeler üzerinde etkisini derecelendiriniz.               (1: Hiçbir zaman,5: Her zaman) >> Yediğiniz yemeklerin kalitesi","F-3. Gelir durumunuzun aşağıdaki göstergeler üzerinde etkisini derecelendiriniz.               (1: Hiçbir zaman,5: Her zaman) >> Ulaşım tercihi","F-3. Gelir durumunuzun aşağıdaki göstergeler üzerinde etkisini derecelendiriniz.               (1: Hiçbir zaman,5: Her zaman) >> Sigara ve Alkol tüketimi","F-3. Gelir durumunuzun aşağıdaki göstergeler üzerinde etkisini derecelendiriniz.               (1: Hiçbir zaman,5: Her zaman) >> Spor yapma","F-3. Gelir durumunuzun aşağıdaki göstergeler üzerinde etkisini derecelendiriniz.               (1: Hiçbir zaman,5: Her zaman) >> Kültürel ve Sosyal etkinliklere katılma","F-3. Gelir durumunuzun aşağıdaki göstergeler üzerinde etkisini derecelendiriniz.               (1: Hiçbir zaman,5: Her zaman) >> Dijital platformları kullanma","F-3. Gelir durumunuzun aşağıdaki göstergeler üzerinde etkisini derecelendiriniz.               (1: Hiçbir zaman,5: Her zaman) >> Eğitim araç/gereçlerini edinme"
"Dec 12, 2022",Erkek,22,Odtü,3.44,Mühendislik Fakültesi,4.Sınıf,Kendi,Özel sektör,ANK,Evet,5501-6000,Devlet Yurdu,2,0,Her ikisini de alıyorum,Vakıf bursu,1,5,1,1,2,4,3,3,3,2,2,3,3,3,4,3,2,3001 - 3500,"Toplu taşıma
Yürüme",1-499,Evet,1250 - 1499,Evet,750 - 999,Korsan kitap,Evet,Spor salonu,0-249,Evet,"Tiyatro
Yarışmalar",4,1000 - 1249,"Korsan siteler(Dizipal, Dizibox, Dizigom vb.)",,500 - 749,4,4,1,1,1,2,4,Evet,2,3000- 3499,Evet,Hayır,,5,5,2,2,2,2,2,2
"Dec 12, 2022",Erkek,22,Hacettepe üniversitesi,3.3,Tıp Fakültesi,4.Sınıf,Baba,Esnaf,USK,Hayır,2501-3000,Devlet Yurdu,4,500 - 999,Burs alıyorum.,Devlet bursu,4,3,4,1,1,2,4,3,3,3,2,2,4,2,3,3,2,1501 - 2000,Yürüme,1-499,Hayır,,Hayır,,Fotokopi,Evet,Açık hava,0-249,Evet,Tiyatro,2,0-249,"Ücretli siteler(Netflix, Disney+, Exxen, Spotify, Youtube Premium vb.)",0-49,250 - 499,4,3,2,1,2,3,3,Hayır,,,,Hayır,,4,4,4,4,4,4,4,4
"Dec 12, 2022",Erkek,22,Mülkiye,2.95,Siyasal Bilgiler Fakültesi,3. Sınıf,"Anne
Baba
Akrabalar",Özel sektör,ANK,Hayır,1501-2000,Öğrenci Evi,1,3500 - 3999,Burs alıyorum.,Vakıf bursu,5,5,1,1,5,5,5,5,1,1,1,1,1,1,1,1,5,2001 - 2500,"Toplu taşıma
Yürüme",500 - 999,Hayır,,Evet,0-249,Kitap almam,Hayır,,,Hayır,,,,"Korsan siteler(Dizipal, Dizibox, Dizigom vb.)",,0-249,1,1,1,1,1,1,1,Hayır,,,,Hayır,,5,5,5,1,1,1,1,1
"Dec 12, 2022",Kadın,22,Çanakkale on sekiz mart ğniversitesi,2.75,Tıp Fakültesi,5. Sınıf,"Anne
Baba",Kamu,CKL,Hayır,2501-3000,Kendi Evi,1,2000 - 2499,KYK kredisi alıyorum,,1,3,3,1,1,3,2,1,3,3,3,3,3,3,3,3,2,1001 - 1500,Toplu taşıma,1-499,Hayır,,Hayır,,Fotokopi,Evet,Havuz,0-249,Evet,"Tiyatro
Konser
Spor müsabakaları",3,0-249,"Korsan siteler(Dizipal, Dizibox, Dizigom vb.)",,0-249,5,2,5,1,1,5,5,Evet,1,0-499,Hayır,Hayır,,4,4,3,4,4,4,4,4
"Dec 12, 2022",Kadın,22,Hacettepe üniversitesi,3.25,Tıp Fakültesi,4.Sınıf,"Anne
Baba",İşçi,ANK,Hayır,0-500,Öğrenci Evi,1,4000 - 4499,KYK kredisi alıyorum,,4,3,2,1,3,2,4,4,4,3,3,3,3,2,2,2,5,1001 - 1500,"Toplu taşıma
Yürüme",1-499,Hayır,,Hayır,,"Korsan kitap
Fotokopi",Hayır,,,Hayır,,,,"Korsan siteler(Dizipal, Dizibox, Dizigom vb.)",,500 - 749,5,2,3,4,3,5,5,Evet,1,1500 - 1999,Hayır,Hayır,,5,5,5,1,3,5,5,5
"Dec 12, 2022",Kadın,23,ESOGÜ,2.81,Tıp Fakültesi,5. Sınıf,"Anne
Baba
Akrabalar",Emekli,MER,Hayır,5001-5500,Öğrenci Evi,2,1500 - 1999,Burs alıyorum.,"Devlet bursu
Dernek Bursu",4,2,3,1,1,2,4,4,4,3,5,4,5,3,3,3,4,501 - 1000,"Toplu taşıma
Yürüme",3500 - 3999,Evet,250 - 499,Hayır,,"Korsan kitap
2. el kitap
Fotokopi",Evet,Spor salonu,250 - 499,Evet,"Sinema
Tiyatro
Konser",2,0-249,"Korsan siteler(Dizipal, Dizibox, Dizigom vb.)",,0-249,4,2,4,2,4,5,5,Evet,1,500 - 999,Hayır,Hayır,,3,3,3,2,4,5,5,3
"Dec 12, 2022",Kadın,21,selçuk üniversitesi,3.5,Tıp Fakültesi,5. Sınıf,"Anne
Baba",Kamu,KON,Hayır,6501-7000,Öğrenci Evi,3,2000 - 2499,KYK kredisi alıyorum,,2,2,4,1,1,2,3,3,2,2,4,4,3,4,2,4,1,2001 - 2500,Yürüme,1-499,Hayır,,Hayır,,"Orijinal kitap
Fotokopi",Hayır,,,Hayır,,,,"Ücretli siteler(Netflix, Disney+, Exxen, Spotify, Youtube Premium vb.)
Korsan siteler(Dizipal, Dizibox, Dizigom vb.)",0-49,500 - 749,4,2,1,1,1,1,2,Hayır,,,,Hayır,,3,3,4,1,2,3,4,4
"Dec 12, 2022",Kadın,21,Üsküdar üniversitesi,3.4,Sağlık bilimleri fakültesi,4.Sınıf,Baba,Özel sektör,IST,Hayır,0-500,Özel Yurt,4,2500 - 2999,KYK kredisi alıyorum,,2,4,1,1,1,4,4,4,4,3,2,2,4,3,4,3,4,2501 - 3000,Toplu taşıma,1-499,Hayır,,Hayır,,Fotokopi,Hayır,,,Evet,"Konser
Konferans
Sempozyum",4,250 - 499,"Ücretli siteler(Netflix, Disney+, Exxen, Spotify, Youtube Premium vb.)",0-49,500 - 749,3,2,2,1,4,2,3,Evet,1,2500 - 2999,Evet,Hayır,,3,3,4,1,1,3,3,2
"Dec 12, 2022",Kadın,22,Çanakkale onsekiz mart üniversitesi,3.35,Tıp Fakültesi,5. Sınıf,"Anne
Baba",Çiftçi,CKL,Hayır,2501-3000,Öğrenci Evi,1,2000 - 2499,Burs alıyorum.,"Devlet bursu
Dernek Bursu",2,1,4,2,2,2,3,2,4,4,4,4,3,3,2,3,3,1 - 500,"Toplu taşıma
Yürüme",1-499,Hayır,,Hayır,,Fotokopi,Evet,"Açık hava
Ev",0-249,Evet,"Tiyatro
Spor müsabakaları",1,0-249,"Korsan siteler(Dizipal, Dizibox, Dizigom vb.)",,0-249,4,3,3,1,1,3,5,Evet,1,1000 - 1499,Hayır,Hayır,,4,4,5,5,3,5,5,3
"Dec 12, 2022",Erkek,21,İstanbul üniversitesi,2.8,İşletme fakültesi,3. Sınıf,"Anne
Baba",Özel sektör,MER,Hayır,1001-1500,Özel Yurt,4,5000 - 5499,Her ikisini de almıyorum.,,2,3,1,1,4,3,4,5,3,2,2,3,3,3,3,3,3,501 - 1000,"Toplu taşıma
Yürüme",1-499,Hayır,,Evet,250 - 499,Açık kitap,Hayır,,,Hayır,,,,"Korsan siteler(Dizipal, Dizibox, Dizigom vb.)",,0-249,3,4,1,1,1,1,5,Hayır,,,,Hayır,,4,3,1,3,1,1,3,1
"Dec 12, 2022",Kadın,22,Hacettepe üniversitesi,2.99,Diş Hekimliği Fakültesi,3. Sınıf,"Anne
Baba",Kamu,ANK,Hayır,3501-4000,Devlet Yurdu,2,0,Burs alıyorum.,Devlet bursu,2,4,2,1,1,4,4,4,2,3,2,2,2,2,2,2,3,1001 - 1500,Toplu taşıma,1-499,Hayır,,Hayır,,Fotokopi,Hayır,,,Hayır,,,,"Ücretli siteler(Netflix, Disney+, Exxen, Spotify, Youtube Premium vb.)",0-49,0-249,4,1,1,1,1,1,3,Evet,2,1000 - 1499,Hayır,Hayır,,5,5,5,5,5,5,5,5
"Dec 12, 2022",Kadın,22,Marmara Üniversitesi,2.88,Diş Hekimliği Fakültesi,4.Sınıf,Baba,Emekli,IST,Hayır,3501-4000,Öğrenci Evi,3,2000 - 2499,Her ikisini de alıyorum,Dernek Bursu,1,3,3,3,1,3,4,4,4,4,2,2,3,1,3,1,3,1001 - 1500,"Toplu taşıma
Yürüme",1-499,Hayır,,Evet,0-249,Fotokopi,Hayır,,,Hayır,,,,"Ücretli siteler(Netflix, Disney+, Exxen, Spotify, Youtube Premium vb.)",0-49,250 - 499,2,3,4,3,3,1,1,Evet,2,500 - 999,Hayır,Hayır,,5,5,5,5,5,5,5,5
"Dec 12, 2022",Kadın,22,Üsküdar üniversitesi,3.2,Sağlık bilimleri fakültesi,4.Sınıf,"Anne
Baba",Emekli,IST,Hayır,501-1000,Aile Evi,1,1000 - 1499,KYK kredisi alıyorum,,2,3,4,4,1,2,5,5,5,4,2,3,3,2,2,2,5,1001 - 1500,"Toplu taşıma
Yürüme",1-499,Hayır,,Hayır,,"Açık kitap
Fotokopi",Hayır,,,Hayır,,,,"Ücretli siteler(Netflix, Disney+, Exxen, Spotify, Youtube Premium vb.)",100 - 149,0-249,5,3,1,1,1,1,1,Evet,2,1000 - 1499,Hayır,Hayır,,3,2,3,1,1,1,1,1
"Dec 12, 2022",Kadın,24,Orta Doğu Teknik Üniversitesi,3.44,Eğitim Fakültesi,4.Sınıf,"Anne
Baba",Emekli,ANK,Hayır,5001-5500,Aile Evi,4,0,KYK kredisi alıyorum,,1,2,4,5,2,5,3,4,4,5,4,4,4,5,5,4,2,2501 - 3000,"Özel vasıta
Taksi",500 - 999,Hayır,,Hayır,,"Orijinal kitap
Fotokopi",Evet,"Havuz
Açık hava
Ev",250 - 499,Evet,"Sinema
Tiyatro
Opera - Bale
Konser
Konferans
Sergi - Galeri",5,500 - 749,"Ücretli siteler(Netflix, Disney+, Exxen, Spotify, Youtube Premium vb.)
Korsan siteler(Dizipal, Dizibox, Dizigom vb.)",100 - 149,500 - 749,5,4,1,1,4,2,4,Evet,2,1500 - 1999,Evet,Hayır,,4,5,3,1,1,5,3,2
"Dec 12, 2022",Kadın,18,Balıkesir üniversitesi,3,Eğitim Fakültesi,1. Sınıf,"Anne
Baba",İşçi,BAL,Hayır,0-500,Aile Evi,4,0,Her ikisini de almıyorum.,,2,2,2,5,1,3,3,3,3,3,3,3,5,5,5,5,5,3501 - 4000,Yürüme,0,Hayır,,Hayır,,2. el kitap,Hayır,,,Hayır,,,,"Korsan siteler(Dizipal, Dizibox, Dizigom vb.)",,0-249,4,4,4,1,4,4,4,Hayır,,,,Hayır,,3,3,3,3,3,3,3,3
"Dec 12, 2022",Erkek,21,Middle East Technical University,2.6,Mühendislik Fakültesi,3. Sınıf,"Anne
Baba",Emekli,ANK,Hayır,1501-2000,Aile Evi,4,0,Burs alıyorum.,Vakıf bursu,3,3,1,3,1,4,4,3,3,3,3,2,4,4,4,4,2,501 - 1000,"Toplu taşıma
Okul içi ücretsiz taşıt (Ring)",1-499,Hayır,,Evet,250 - 499,Fotokopi,Hayır,,,Evet,"Sinema
Tiyatro
Opera - Bale
Konferans
Sergi - Galeri",5,0-249,"Ücretli siteler(Netflix, Disney+, Exxen, Spotify, Youtube Premium vb.)",0-49,1250 - 1499,4,4,1,2,1,1,1,Hayır,,,,Hayır,,4,4,1,2,1,1,2,4
"Dec 12, 2022",Kadın,22,osmangazi üniversitesi,2.3,Mühendislik Fakültesi,4.Sınıf,"Anne
Baba",İşçi,ADA,Hayır,501-1000,Devlet Yurdu,4,1 - 499,Burs alıyorum.,Devlet bursu,2,3,1,1,1,2,2,2,3,2,3,3,2,1,1,1,3,1 - 500,Toplu taşıma,1-499,Evet,0-249,Hayır,,"Korsan kitap
Açık kitap
Fotokopi",Hayır,,,Hayır,,,,"Ücretli siteler(Netflix, Disney+, Exxen, Spotify, Youtube Premium vb.)
Korsan siteler(Dizipal, Dizibox, Dizigom vb.)",50 - 99,250 - 499,3,2,2,1,2,1,2,Hayır,,,,Hayır,,4,4,4,4,4,4,4,4
"Dec 12, 2022",Kadın,21,Orta Doğu Teknik Üniversitesi,3.05,Mühendislik Fakültesi,3. Sınıf,"Anne
Baba
Akrabalar",Kamu,ANK,Hayır,3001-3500,Özel Yurt,1,5500 - 5999,Her ikisini de almıyorum.,,5,4,1,1,3,3,5,4,3,4,4,5,5,3,3,3,4,2001 - 2500,"Toplu taşıma
Yürüme
Okul içi ücretsiz taşıt (Ring)",1-499,Hayır,,Hayır,,Fotokopi,Hayır,,,Evet,"Sinema
Tiyatro
Sergi - Galeri",3,250 - 499,"Ücretli siteler(Netflix, Disney+, Exxen, Spotify, Youtube Premium vb.)
Korsan siteler(Dizipal, Dizibox, Dizigom vb.)",150 - 199,0-249,3,5,1,1,1,1,4,Evet,1,500 - 999,Evet,Hayır,,5,5,5,1,5,5,5,5
"Dec 12, 2022",Kadın,21,odtü,2.4,Mühendislik Fakültesi,3. Sınıf,"Anne
Baba",İşçi,ANK,Hayır,1501-2000,Devlet Yurdu,4,1 - 499,Burs alıyorum.,Vakıf bursu,5,3,3,1,5,2,5,1,1,2,2,3,4,3,3,2,3,501 - 1000,"Toplu taşıma
Yürüme",1-499,Hayır,,Evet,0-249,Fotokopi,Hayır,,,Evet,"Sinema
Tiyatro
Opera - Bale
Konser
Konferans
Sergi - Galeri",5,0-249,"Ücretli siteler(Netflix, Disney+, Exxen, Spotify, Youtube Premium vb.)",0-49,0-249,5,2,3,2,1,1,3,Hayır,,,,Hayır,,5,5,5,1,1,5,5,3
"Dec 12, 2022",Kadın,21,Orta Doğu teknik üniversitesi,3.38,Fen-Edebiyat Fakültesi,3. Sınıf,Baba,İşçi,BAL,Hayır,1001-1500,Devlet Yurdu,4,0,Her ikisini de alıyorum,"Devlet bursu
Vakıf bursu",3,2,5,1,3,2,5,4,4,5,3,4,5,2,1,2,5,501 - 1000,"Toplu taşıma
Yürüme
Okul içi ücretsiz taşıt (Ring)",1-499,Hayır,,Hayır,,"Korsan kitap
Açık kitap",Hayır,,,Evet,"Tiyatro
Konferans",2,0-249,"Korsan siteler(Dizipal, Dizibox, Dizigom vb.)",,0-249,4,3,4,5,2,5,5,Hayır,,,,Hayır,,5,5,3,2,4,5,5,5
"Dec 12, 2022",Erkek,22,Orta Doğu Teknik Üniversitesi,2.37,Fen-Edebiyat Fakültesi,3. Sınıf,"Anne
Baba
Akrabalar",Kamu,ANK,Hayır,3001-3500,Aile Evi,4,0,Her ikisini de almıyorum.,,1,5,1,5,2,3,3,5,2,3,3,4,5,5,4,5,1,3001 - 3500,Özel vasıta,1000 - 1499,Hayır,,Evet,0-249,Orijinal kitap,Hayır,,,Evet,"Sinema
Tiyatro
Konser
Sergi - Galeri",2,250 - 499,"Ücretli siteler(Netflix, Disney+, Exxen, Spotify, Youtube Premium vb.)
Korsan siteler(Dizipal, Dizibox, Dizigom vb.)",150 - 199,250 - 499,4,4,4,1,1,3,3,Hayır,,,,Hayır,,5,5,5,1,5,5,5,5
"Dec 11, 2022",Erkek,21,ihsan doğramacı bilkent üniversitesi,0,Hukuk Fakültesi,1. Sınıf,Kendi,Öğrenci,ANK,Hayır,2501-3000,Özel Yurt,2,3500 - 3999,Her ikisini de almıyorum.,,5,2,1,1,1,3,3,3,2,1,2,2,3,3,2,1,5,1501 - 2000,"Toplu taşıma
Yürüme
Okul içi ücretsiz taşıt (Ring)",1-499,Evet,250 - 499,Hayır,,"Korsan kitap
2. el kitap
Fotokopi",Evet,"Spor salonu
Açık hava",500 - 749,Hayır,,,,"Ücretli siteler(Netflix, Disney+, Exxen, Spotify, Youtube Premium vb.)
Korsan siteler(Dizipal, Dizibox, Dizigom vb.)",100 - 149,1000 - 1249,5,2,1,1,1,1,2,Evet,1,1000 - 1499,Hayır,Evet,4,5,5,5,2,5,5,5,5
"Dec 11, 2022",Erkek,21,Konya teknik üniversitesi,3.77,Mimarlık Fakültesi,1. Sınıf,Baba,Özel sektör,ANK,Hayır,8500+,Devlet Yurdu,3,2500 - 2999,KYK kredisi alıyorum,,4,2,1,1,1,3,3,3,1,2,3,2,5,4,3,3,2,1001 - 1500,Toplu taşıma,1-499,Evet,750 - 999,Hayır,,"Orijinal kitap
Korsan kitap",Hayır,,,Hayır,,,,"Ücretli siteler(Netflix, Disney+, Exxen, Spotify, Youtube Premium vb.)
Korsan siteler(Dizipal, Dizibox, Dizigom vb.)",0-49,250 - 499,4,4,1,1,3,4,1,Hayır,,,,Hayır,,4,4,2,3,3,3,3,3
"Dec 11, 2022",Erkek,22,hacettepe,3,Diş Hekimliği Fakültesi,5. Sınıf,"Anne
Baba",Kamu,ANK,Hayır,1001-1500,Aile Evi,0,0,Burs alıyorum.,Vakıf bursu,1,4,1,3,1,4,4,3,3,3,3,2,5,4,5,4,1,1501 - 2000,"Özel vasıta
Toplu taşıma",500 - 999,Hayır,,Evet,0-249,"Korsan kitap
2. el kitap
Fotokopi",Hayır,,,Evet,"Sinema
Tiyatro
Konser
Sergi - Galeri",3,0-249,"Ücretli siteler(Netflix, Disney+, Exxen, Spotify, Youtube Premium vb.)",100 - 149,250 - 499,4,2,1,1,3,3,4,Evet,1,2000 - 2499,Evet,Hayır,,5,5,2,4,1,1,1,3
"Dec 11, 2022",Kadın,18,Sakarya üniversitesi,3,Hukuk Fakültesi,1. Sınıf,"Anne
Baba",Emekli,SAK,Hayır,0-500,Devlet Yurdu,5,1 - 499,KYK kredisi alıyorum,,3,1,1,1,3,2,3,1,1,1,3,3,2,1,1,1,5,1 - 500,Yürüme,0,Hayır,,Hayır,,"Orijinal kitap
Korsan kitap
Açık kitap
2. el kitap
Fotokopi",Hayır,,,Hayır,Konferans,,,"Korsan siteler(Dizipal, Dizibox, Dizigom vb.)",,0-249,1,5,5,3,3,5,5,Evet,2,1000 - 1499,Hayır,Hayır,,5,5,5,1,5,5,5,5
"Dec 11, 2022",Erkek,21,Ankara medipol,3.34,Tıp Fakültesi,3. Sınıf,Baba,Özel sektör,ANK,Hayır,2501-3000,Aile Evi,5,0,Her ikisini de almıyorum.,,1,2,2,4,1,3,3,3,2,2,2,2,5,4,5,4,3,1001 - 1500,"Özel vasıta
Toplu taşıma",1000 - 1499,Hayır,,Hayır,,"Korsan kitap
Açık kitap
2. el kitap
Kitap PDF",Evet,Spor salonu,0-249,Evet,"Sinema
Tiyatro
Konser",1,0-249,"Ücretli siteler(Netflix, Disney+, Exxen, Spotify, Youtube Premium vb.)
Korsan siteler(Dizipal, Dizibox, Dizigom vb.)",0-49,0-249,1,2,3,1,1,4,2,Hayır,,,,Hayır,,3,4,4,1,4,4,4,2
"Dec 11, 2022",Erkek,21,Istanbul Technical University,3.18,İktisadi ve İdari Bilimler Fakültesi,3. Sınıf,"Anne
Baba
Akrabalar",Emekli,IST,Evet,5501-6000,Aile Evi,3,500 - 999,Her ikisini de almıyorum.,,4,3,1,5,1,4,4,4,4,3,4,4,3,3,2,1,5,1001 - 1500,Toplu taşıma,1-499,Hayır,,Evet,250 - 499,"Orijinal kitap
Açık kitap
PDF",Evet,Açık hava,500 - 749,Evet,"Opera - Bale
Konser
Konferans
Sergi - Galeri",1,250 - 499,"Ücretli siteler(Netflix, Disney+, Exxen, Spotify, Youtube Premium vb.)
Korsan siteler(Dizipal, Dizibox, Dizigom vb.)",50 - 99,500 - 749,4,5,1,2,1,1,3,Evet,3,500 - 999,Evet,Hayır,,5,5,2,2,5,5,3,5
"Dec 11, 2022",Erkek,21,Bilkent Üniversitesi,2.6,Hukuk Fakültesi,1. Sınıf,"Anne
Baba",Kamu,ANK,Hayır,8500+,Aile Evi,4,6000+,Her ikisini de almıyorum.,,3,3,4,5,1,2,5,4,5,3,2,3,3,3,2,3,5,3001 - 3500,"Toplu taşıma
Okul içi ücretsiz taşıt (Ring)",1000 - 1499,Hayır,,Hayır,,Orijinal kitap,Evet,Açık hava,0-249,Evet,Sinema,2,500 - 749,"Ücretli siteler(Netflix, Disney+, Exxen, Spotify, Youtube Premium vb.)
Korsan siteler(Dizipal, Dizibox, Dizigom vb.)",100 - 149,500 - 749,4,3,1,1,2,1,4,Evet,1,1500 - 1999,Evet,Hayır,,3,3,5,1,2,3,3,2
